movie_id,person_id,role
49680,1480699,Music
6524,719,Original Music Composer
11244,2120,Original Music Composer
77233,68531,Original Music Composer
140071,1486321,Original Music Composer
21801,1199754,Original Music Composer
54845,1429524,Original Music Composer
10678,9217,Original Music Composer
9567,948,Original Music Composer
9567,947,Original Music Composer
979,14598,Original Music Composer
13819,17748,Original Music Composer
1591,4524,Original Music Composer
24186,3762834,Original Music Composer
24186,3762836,Original Music Composer
24186,2558841,Original Music Composer
455,6229,Original Music Composer
10632,6041,Original Music Composer
10929,26981,Original Music Composer
170400,27045,Music
16229,2863,Original Music Composer
12079,64809,Music
36362,7647,Original Music Composer
4762,39300,Original Music Composer
18535,3375,Original Music Composer
23159,2916,Original Music Composer
42459,185998,Music
15347,2289,Songs
15347,2289,Original Music Composer
44968,1528,Original Music Composer
37258,10724,Original Music Composer
8996,1135,Original Music Composer
125413,7182,Original Music Composer
17729,1938,Original Music Composer
12157,947,Original Music Composer
11571,1045,Original Music Composer
71142,11166,Original Music Composer
71142,62053,Original Music Composer
10293,64782,Music
2671,57304,Original Music Composer
9669,57304,Original Music Composer
45129,1528570,Original Music Composer
42618,65617,Original Music Composer
42618,65617,Songs
41164,3393,Original Music Composer
66027,3535,Original Music Composer
9557,43393,Original Music Composer
6171,1213,Original Music Composer
13691,68701,Original Music Composer
13691,174875,Songs
11523,10572,Original Music Composer
114065,73704,Music
14675,34173,Original Music Composer
2525,25800,Original Music Composer
57447,1024353,Music
42695,1170555,Music
49845,1027537,Music
29912,8503,Original Music Composer
28881,7728,Original Music Composer
10782,122,Original Music Composer
9341,19155,Original Music Composer
9776,63976,Original Music Composer
9776,1228211,Original Music Composer
10735,2593,Original Music Composer
16425,66675,Original Music Composer
25461,2145734,Original Music Composer
12516,71029,Original Music Composer
1675,3535,Original Music Composer
62184,31272,Original Music Composer
17057,89804,Original Music Composer
41938,1938,Original Music Composer
79615,20897,Original Music Composer
40718,95035,Music
42178,2704,Original Music Composer
6016,5581,Original Music Composer
8409,851,Original Music Composer
8409,1488936,Music
1817,5553,Original Music Composer
284096,5628,Music
11299,186,Original Music Composer
17995,57874,Original Music Composer
7294,2658950,Songs
9506,20822,Original Music Composer
14290,2540917,Original Music Composer
14290,1152111,Original Music Composer
24982,49285,Original Music Composer
2662,16848,Original Music Composer
2662,1472296,Original Music Composer
12093,2863,Original Music Composer
18941,39827,Original Music Composer
42383,2564017,Original Music Composer
11817,996,Original Music Composer
24621,26656,Original Music Composer
8326,49285,Original Music Composer
13411,25362,Original Music Composer
13411,4500,Original Music Composer
13411,1924691,Original Music Composer
11516,35073,Original Music Composer
10180,69179,Music
10180,15082,Original Music Composer
10180,69179,Original Music Composer
10180,5395867,Music
994,7769,Original Music Composer
66918,88643,Original Music Composer
10514,65513,Original Music Composer
14237,9204,Original Music Composer
1714,1045,Original Music Composer
9930,7182,Original Music Composer
32083,1938,Original Music Composer
107569,3535,Music
16651,51588,Original Music Composer
57565,8933,Original Music Composer
108553,52029,Original Music Composer
12661,3393,Original Music Composer
29355,1213,Original Music Composer
24961,168239,Original Music Composer
24961,168239,Songs
26866,3535,Music
31633,3393,Original Music Composer
20978,579294,Original Music Composer
47762,9251,Original Music Composer
47329,719,Original Music Composer
10743,23486,Original Music Composer
2832,37,Original Music Composer
31459,958887,Original Music Composer
19153,20225,Music
31932,15221,Original Music Composer
38868,3221908,Original Music Composer
72996,560802,Original Music Composer
15098,937895,Original Music Composer
15098,1175793,Original Music Composer
11458,5287,Original Music Composer
16636,3086204,Music
18736,2120,Original Music Composer
18736,5958,Songs
18736,53929,Songs
36658,9039,Original Music Composer
46989,72448,Original Music Composer
20689,405,Original Music Composer
13438,2188130,Original Music Composer
15394,1472952,Original Music Composer
15394,2564017,Original Music Composer
10708,3393,Original Music Composer
22016,1522532,Original Music Composer
22958,47990,Original Music Composer
15850,2984541,Music
251053,2305269,Music
10989,69679,Original Music Composer
10989,64188,Music
1816,10468,Songs
1816,10468,Original Music Composer
42017,7487,Songs
42017,22669,Songs
42017,107608,Songs
42017,1463143,Songs
17667,22482,Original Music Composer
17667,2324820,Original Music Composer
17667,33162,Original Music Composer
17464,58703,Original Music Composer
15259,225903,Original Music Composer
15259,2126432,Original Music Composer
10515,636,Original Music Composer
45069,39827,Original Music Composer
117269,69404,Original Music Composer
42792,7182,Original Music Composer
43232,69394,Songs
43232,34359,Music
43232,69394,Original Music Composer
22201,4082,Original Music Composer
22201,1912330,Songs
22201,4082,Songs
11424,69394,Original Music Composer
34857,69394,Songs
34857,69394,Music
34857,69394,Original Music Composer
604,4949,Original Music Composer
55616,50934,Music
10720,9251,Original Music Composer
51230,1503942,Original Music Composer
51230,44844,Original Music Composer
23423,1639719,Original Music Composer
33875,73052,Original Music Composer
33875,1132447,Original Music Composer
310,4500,Original Music Composer
5146,41552,Original Music Composer
5146,122,Original Music Composer
12544,20648,Original Music Composer
12544,32807,Original Music Composer
12,153,Original Music Composer
12,80535,Songs
9654,11098,Original Music Composer
9902,43609,Original Music Composer
2260,60628,Music
61939,54983,Music
18385,65931,Songs
18385,5428160,Original Music Composer
584,6489,Original Music Composer
39125,122226,Original Music Composer
1088,948,Original Music Composer
5921,8503,Original Music Composer
47423,2809819,Original Music Composer
43239,69394,Music
43239,69394,Songs
43239,69394,Original Music Composer
14676,2027,Original Music Composer
21717,7182,Original Music Composer
29425,1687167,Original Music Composer
28503,91999,Original Music Composer
59950,18479,Original Music Composer
5920,10934,Original Music Composer
26593,1760,Original Music Composer
50285,958887,Original Music Composer
33564,10468,Original Music Composer
43361,3098,Original Music Composer
6646,52219,Original Music Composer
29514,14138,Original Music Composer
38720,13301,Original Music Composer
38732,30130,Original Music Composer
15462,2519694,Original Music Composer
22386,30130,Original Music Composer
22386,89809,Songs
22386,21871,Music
43828,30104,Original Music Composer
43828,41747,Songs
43828,2916,Songs
11145,8261,Songs
11145,10771,Original Music Composer
32328,9056,Songs
32328,1060367,Songs
47715,9245,Original Music Composer
29586,2289,Original Music Composer
12629,63923,Original Music Composer
111815,54449,Original Music Composer
25381,4082,Original Music Composer
38800,491,Original Music Composer
21027,30104,Original Music Composer
37264,67274,Music
37264,2722,Original Music Composer
37264,67274,Songs
11890,7182,Original Music Composer
36807,63976,Original Music Composer
36807,12994,Original Music Composer
18721,30104,Original Music Composer
18721,1938,Original Music Composer
18721,56928,Original Music Composer
18721,30130,Original Music Composer
37662,33779,Original Music Composer
11916,1259,Original Music Composer
14551,14356,Music
14551,13957,Music
14551,34015,Music
14551,30130,Music
14551,4681,Music
14551,3375,Music
14551,30104,Music
14551,40460,Music
34759,7487,Songs
51426,3249,Original Music Composer
42986,13983,Original Music Composer
43490,8619,Original Music Composer
40683,3249,Original Music Composer
8092,1225,Original Music Composer
18200,17667,Original Music Composer
15925,7752,Music
32087,21011,Original Music Composer
290,1225,Original Music Composer
11463,7752,Original Music Composer
2470,3529,Original Music Composer
2470,145413,Songs
42640,958941,Original Music Composer
42640,1086331,Original Music Composer
42640,1086332,Original Music Composer
42640,1086333,Original Music Composer
42640,1086334,Original Music Composer
44043,3249,Original Music Composer
30462,7182,Original Music Composer
1403,16891,Original Music Composer
10243,21011,Original Music Composer
42541,7182,Original Music Composer
37103,2578,Original Music Composer
46059,13301,Original Music Composer
40085,10536,Original Music Composer
40085,10536,Songs
47684,47675,Original Music Composer
2263,20075,Original Music Composer
6523,11441,Original Music Composer
2527,19085,Original Music Composer
2527,13697,Music
18780,52219,Original Music Composer
19728,1760,Original Music Composer
26205,14356,Music
3009,19529,Original Music Composer
6643,4082,Original Music Composer
18972,31065,Original Music Composer
53380,1603345,Music
14817,2987,Original Music Composer
41426,37317,Original Music Composer
41791,1528570,Original Music Composer
49842,1285418,Original Music Composer
41670,1318751,Original Music Composer
30708,7182,Original Music Composer
38765,21810,Original Music Composer
98984,3278,Original Music Composer
36372,15874,Music
30529,66675,Original Music Composer
24073,63964,Original Music Composer
2071,37,Original Music Composer
43516,8503,Original Music Composer
33638,2704,Original Music Composer
57476,1500631,Original Music Composer
32489,3448,Songs
32489,7182,Original Music Composer
48864,1978824,Original Music Composer
10152,64027,Original Music Composer
31246,178528,Original Music Composer
31246,60102,Original Music Composer
11375,39993,Original Music Composer
20694,5666,Original Music Composer
16311,80275,Original Music Composer
24985,11344,Music
18300,996,Original Music Composer
55735,1073311,Music
39088,223416,Music
17813,9251,Original Music Composer
94996,30872,Music
42995,1938,Original Music Composer
115665,1386790,Original Music Composer
115665,937497,Original Music Composer
4708,2704,Original Music Composer
35068,568911,Music
42511,1550890,Original Music Composer
35669,33911,Original Music Composer
170,960,Original Music Composer
9471,1999,Original Music Composer
12800,1204445,Music
12800,3444674,Music
12800,3444675,Music
44562,20836,Music
9581,58056,Original Music Composer
9581,58057,Original Music Composer
15486,77572,Music
216,2725,Original Music Composer
47676,4055,Original Music Composer
